"textEmbedding","resposta"
"missed being here omg",0
"#mention OMG REALLY?",0
"#mention WHAT CHANNEL AND WHEN EXACTLY?",0
"RT @xxajlax: never in my life have I felt this eager for drastic change than right now",0
"Miss what it feels like, to actually feel something",0
"RT #mention: Being in a committed relationship is so fun like you just hang out with your best friend all the time and you never stopa?|",0
"RT #mention: Stunning fillet of Herefordshire beef, Dorset snails, parsnip and bordelaise sauce off the tasting menu #mention this a?|",0
"still need to go to work??",0
"RT @_fam0ussjuu: stop asking wtf it is , if you stay in Atlanta &amp; need a move tonight come find out ???? we lit @ museum bar champagne ? toa?|",0
"RT #mention: Museum bar in ATL??",0
"RT #mention: All I see on my TL is Museum bar, what is that ?",0
"RT #mention: Museum Bar was Lit last NYE. Might slide there again",0
"RT #mention: Think Im at Museum Bar tonight ?",0
"RT #mention: Museum bar the move huh?",0
"RT #mention: Museum Bar Tonight ?",0
"RT #mention: A sneak peek of our NYE prep! Join us and #mention by tuning in to CNN New Years Eve Live special tonight #Harmonyoa?|",0
"RT #mention: Are you ready for New Years Eve??  , CNNs  Keye and I am ! Tune in tonight for Live coverage hta?|",0
"#mention same to you, Dia",0
"RT #mention: .#mention #mention What will she order for ? ?",0
"#mention Happy New Year.  All the best to you and your family in 2017",0
"#mention It is well deserved for your brother.  Happy New Year to you and your family.",0
" all trucks are closed today in observance of the holiday see you out again on Tuesday! ??",0
"Good morning! Today is a federal holiday so wea?Tre off the road watching the  now wea?Tll be back out on TUESDAY!",0
"kinda sick..",0
"@ThatLadyDotNet Please be sure to follow us on Twitter so we can DM you if you win.",0
"#mention Hi, Please be sure to follow us so we can contact you via DM if you win!",0
"RT @sip_at_home_mom: Im not asking you to move heaven and earth--just your goddamn dishes from the counter next to the sink into the actuaa?|",0
"RT @sip_at_home_mom: I dont want every grain of sand from your hourglass, but Im at least worth a quick turn of your goddamn kitchen timea?|",0
"RT @sip_at_home_mom: If you go, take every song with you. Erase each single note reminder, and Ill convince myself I dreamt it all.",0
"RT @sip_at_home_mom: Im convinced that if these ladies could see the chaos that is the floor of my car, Id get fewer sales pitches for moa?|",0
"RT #mention: (First day as librarian)  Shhut the fuck up",0
"RT #mention: Youre just a speck of dirt on a big rock spinning round the sun: only true love can lift the curse &amp; restore your human forma?|",0
"RT #mention: Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!",0
"Sorry #mention. Thought about  and then remembered #mention  so really just cant. ",0
"RT #mention: I have no shame in replying to texts quickly and its the dumbest thing that people actually care about that lol",0
"We will be closing at 4pm today guys and serving food until 3pm as its our annual staff party this evening. Sorry for any inconvenience.",0
"#mention Make sure to follow up on Twitter so we can DM you if you win!",0
"RT #mention: Can I fastfoward to may 23rd plz ??",0
"some girl really asked me if my boyfriend nutted on my thigh tattoo when we have sex ????????",0
"RT #mention: Free gift in every order Choose your Valentines Day gift early then later  shop mntt  httpa?|",0
"fucking hate my job more than anything",0
"happy birthday boo have a great day ?? @karrahspencer32",0
"#mention #mention Id need about 6 golden tickets.",0
"daire is knocked and i cant sleep ?",0
"RT #mention: TONIGHT 13Jan2017!  at #mention with  its a Hip Hop, R&amp;B, Trap, Twerk, House and many more!a?|",0
"#mention wow amazing!n",0
"#mention thats why I do what I do, to motivate others to be the best they can be ",0
"RT #mention: To Gather and To Give - OPCO Day 2017  We gathered, laughed, feasted, played and donated - #mention #mention @a?|",0
"RT @DJRarela: Because Ill be damned if I let Martin Luther King Jr. get whitewashed this year.   day  #WhiteCha?|",0
"My Twitter use to jump ?",0
"Nigga my tweet game is trash now lol",0
"#mention i cant stop to listen  im in love for this song!! Im so proud of you!  OnItunes ??",0
"RT #mention: Woke up to rain in LA..the world must be listening to ",0
"#mention cry its just my favorite song!! I cant stop to listen this song.. im freaking out!  OnItunes",0
"EVERYBODY SHOULD LISTEN  !! Its the best song ever ??? i cant stop to listen  OnItunes #mention #mention",0
"EVERYBODY SHOULD LISTEN  ! Its the best song ever ??? i cant stop to listen  OnItunes #mention #mention #mention",0
"EVERYBODY SHOULD LISTEN  !! Its the best song ever ??? i cant stop to listen  OnItunes #mention #mention",0
"RT #mention: After an extraordinary 8 years, Ill be taking a little break. Will be back before you know it to work with you on the ia?|",0
"RT #mention: The cake on the left is the one I made for President Obamas inauguration 4 years ago. The one on the right is Trumps. Ia?|",0
"The health conscious guy in me is desperately waiting for Patanjali Cigarettes.",0
"#mention Occasionally",0
"#mention Reply with  to reserve Drake The Boy Meets World UK Tour. tickets",0
"#mention love Vietnam! So beautiful!",0
"#mention Id definitely  speak to our manager and see what we can do about this ?",0
"RT #mention: Chieftain from #mention now available! Have you spotted our feature in #mention  httpsa?|",0
"RT #mention: Will 2017 be the year Iowa City gets a Cactus 3? #mention",0
"#mention #mention Great seeing you Craig! Best of luck with the brewery and hope to visit later this year!",0
"Great story #mention @bobredelmn",0
"RT #mention: So  who is attending the  Event #mention on the 27th with #mention wines.? I haa?|",0
"#mention Yayy. When are you dying?",0
"\"My flight is at 10am\"  Every Dad: you need to be there at 5am",0
"Respect people who find time for you in their busy schedule. But love people who never look at their schedule when you need them.",0
"RT #mention:  just another reason why I need to move back to Indiana",0
"RT #mention: Trump never wanted the presidency.  He wanted to win the popular vote &amp; be respected by the media.  He got neither.  #Sta?|",0
"RT #mention: This is like when Dolores Umbridge took over Hogwarts.",0
"RT #mention: Lets help! Pls RT #mention #mention #mention #mention #mention #mention #mentiona?|",0
" cessation saves lives! , , ",0
"Did you know that  may affect the medicines you take? , # AspireIndianaHealth, ",0
". damages almost every organ in the body A , , ",0
"Are you ? Do you ?  use affects insulin levels. A , # AspireIndianaHealth, ",0
"If you are a woman who smokes, we can help you . Your heart matters!  !",0
"RT #mention: something wonderful is coming",0
"#mention Ha ha! Very good. I see what you did there.",0
"RT #mention: This constant Trump news has made it hard for me to keep track of who Taylor Swift and Drake are dating this week.",0
"#mention Now THATs what Im talking about! Pruups and purrs, thank you!",0
"After 2 long walks by the sea, the dog is now dreaming of quiet, boring days. Oops, just taking herself to bed. Must be tired.",0
"Goodmorning ?",0
"Things men do that piss women off:  1. lie 2. be honest 3. not talk 4. talk too much 5. not show emotions 6. show emotions 7. breathe",0
"#mention are you participating in  again? #mention",0
"Boy, the internet is lumpy tonight.",0
"#mention #mention #mention Catherine, I understand why concern about constitutional convention. What about secession. .",0
"RT #mention: never stop speaking out against injustice.  silence enables. silence is compliance. silence is acceptance. silence threatens fra?|",0
"RT #mention: Interview with #mention on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!",0
"RT #mention: S/o to #mention &amp; #mention major support ?",0
"#mention the tibetan monks chanting i FORGOT",0
"RUM IS MI ONLY MEDICINE",0
"If anyone ever tells u that u put too much parmesan cheese on ur pasta  stop talking to them  u dont need that kind of negativity in ur life",0
"Im making a new personal twitter so if youre still interested in keeping up with me you can follow #mention",0
"RT #mention: #mention #mention And of course, suitably blurry. ?",0
"#mention That handwriting, MJ ?",0
"RT #mention: This is the  moment that will be talked about for a long time! Modern Day Woman &amp; Mother Earth Beyonce! To Us Ladies ??a?|",0
"#mention You mean teachers handwriting is so bad? ?",0
"#mention #mention So handsome!",0
"RT #mention: New song coming friday, look out for it",0
"#mention Were @ 700 E Temple St, Los Angeles, CA 90012 11am-2pm today!",0
"RT #mention: Trump tweets on a non-secure phone, passes classified documents before resort guests, with his staff on private servers. Ha?|",0
"Quick hour run den settling in for Papa Penny ? ahee!",0
"RT #mention: How Would You Feel (Paean) comes out tomorrow at midnight wherever you are in the world, its not the next single, but is onea?|",0
"RT #mention: Follow me on my new account #mention #mention    ",0
"#mention #mention You end up doing that thing where you need the lo but darent move because you dont want to disturb the cat..",0
"The press should wear Trumps label \"opposition party\" as a badge of courage.  Otherwise, \"If you cant stand the heat ..\"",0
"#mention #mention #mention #mention and 90% of the Presidents over the course of our proud democratic history.",0
"#mention #mention #mention #mention IF the country switched to popular vote savvy politicians would campaign differently.",0
"#mention #mention #mention #mention The rules were the same for everybody, and he won.  Cant retroactively change that.",0
"#mention #mention #mention #mention My definition of \"mandate\" is 60%, so Hillary did not come close.",0
"#mention #mention #mention #mention Rational?  Like porn, \"I know it when I see it.\"",0
"Ive missed you Twitter",0
"Sos send distractions my way so I dont cry like a little bitch",0
"#mention GREEN MAN WHAT UP",0
"I have literately found the one",0
"I love Joey from the bottom of my heart, I am never going to let him go",0
"#mention no sorry Im at a Finance Committee meeting at the moment (with APD &amp; AFD chiefs).",0
"@wallcass yeah you do ????",0
"@wallcass ps .. itll be on sale tomorrow ?",0
"When ?ou wanna drop outta school, but ?our bod?s not good enough to be a stripper.",0
"Id like to see Kenny try to ping-pong with those knees he has ?  Weekend",0
"#mention Who be you?",0
"RT #mention: #mention #mention #mention #mention #mention #mention #mention its coming back pretty soon!",0
"RT #mention: can someone turn the Sean Paul off at the rec #mention",0
"#mention #mention Love the picture, whats it tasting like?  ",0
"#mention is gopro camera allowed inside MOA arena for One k concert tomorrow?? Thanks",0
"Me on a Wednesday : eating carrots &amp; drink detox tea whilst my eyes are glued onda screen,watchn ADash of Love ",0
